year,ship,fandom,Genre,collapsedFandom,totalWorks,relType,isCanon,isRPF
2024,Jīn Líng/Lán Yuàn,The Untamed,Thriller,,1305,M/M,Yes,No
2024,Kitagawa Yusuke/Persona 5 Protagonist,Persona 5,Video Game,Persona,1299,M/M,No,No
2024,Nigel/Adam Raki,Charlie Countryman,Romance,,1295,M/M,No,No
2024,Akabane Karma/Shiota Nagisa,Assassination Classroom,Science Fiction,,1293,M/M,No,No
2024,Morgoth Bauglir/Sauron,Lord of the Rings,Fantasy,Tolkien,1291,M/M,No,No
2024,Eustass Kid/Trafalgar D. Water Law,One Piece,Fantasy,,1290,M/M,No,No
2024,East Sea Third Prince/Third Lotus Prince,LEGO Monkie Kid,Fantasy,LEGO,1286,M/M,No,No
2024,Tim Drake/Damian Wayne,Batman,Superhero,DC Comics,1284,M/M,No,No
2024,Thomas Barrow/Jimmy Kent,Downton Abbey,Historical,,1280,M/M,No,No
2024,Arthur Morgan/Charles Smith,Red Dead Redemption,Video Game,,1279,M/M,No,No
2024,Bachira Meguru/Isagi Yoichi,Blue Lock,Sports,,1278,M/M,No,No
2024,Mikleo/Sorey,Tales of Zestiria,Video Game,,1272,M/M,No,No
2024,Captain Flint/Thomas Hamilton,Black Sails,Historical,,1271,M/M,Yes,No
2024,Fulgur Ovid/Uki Violeta,Nijisanji,Youtube RPF,,1268,M/M,No,No
2024,Hatake Kakashi/Yamato,Naruto,Fantasy,,1268,M/M,No,No
2024,Cheng Xiaoshi/Lu Guang,Link Click,Fantasy,,1264,M/M,No,No
2024,Dick Grayson/Damian Wayne,Batman,Superhero,DC Comics,1264,M/M,No,No
2024,Oon Arthit Rojnapat/Kong Kongpob Suthiluck,Sotus: The Series,Romance,,1263,M/M,Yes,No
2024,Regulus Black/Barty Crouch Jr.,Harry Potter,Fantasy,,1262,M/M,No,No
2024,Itsuki Shuu/Kagehira Mika,Ensemble Stars!,Video Game,,1260,M/M,No,No
2024,Jason Grace/Leo Valdez,Percy Jackson and the Olympians,Fantasy,,1258,M/M,No,No
2024,Karl-Friedrich Boerne/Frank Thiel,Tatort Münster,Crime,,1256,M/M,No,No
2024,Gaara/Rock Lee,Naruto,Fantasy,,1251,M/M,No,No
2024,Kaedehara Kazuha/Kaedehara Kazuha's Friend,Genshin Impact,Video Game,,1244,M/M,No,No
2024,Robbie Rotten/Sportacus,LazyTown,Slice of Life,,1244,M/M,No,No
2024,Kaedehara Kazuha/Shikanoin Heizou,Genshin Impact,Video Game,,1243,M/M,No,No
2024,Sena Izumi/Tsukinaga Leo,Ensemble Stars!,Video Game,,1243,M/M,No,No
2024,Bruce Banner/Clint Barton,The Avengers,Superhero,Marvel,1242,M/M,No,No
2024,Isaac Lahey/Stiles Stilinski,Teen Wolf,Fantasy,,1240,M/M,No,No
2024,James Potter/Severus Snape,Harry Potter,Fantasy,,1237,M/M,No,No
2024,Sirius Black/Harry Potter,Harry Potter,Fantasy,,1236,M/M,No,No
2024,Kong/Tartaglia,Genshin Impact,Video Game,,1234,M/M,No,No
2024,Janus Sanders/Patton Sanders,Sanders Sides,Slice of Life,,1229,M/M,No,No
2024,Peter Parker/Johnny Storm,Marvel Cinematic Universe,Superhero,Marvel,1229,M/M,No,No
2024,Robin Arellano/Finney Blake,The Black Phone,Fantasy,,1229,M/M,No,No
2024,Heavy/Medic,Team Fortress 2,Video Game,,1221,M/M,No,No
2024,Matt/Mello,Death Note,Fantasy,,1219,M/M,No,No
2024,Jack Rollins/Brock Rumlow,Marvel Cinematic Universe,Superhero,Marvel,1218,M/M,No,No
2024,Dande/Kibana,Pokémon,Video Game,,1217,M/M,No,No
2024,Fushimi Saruhiko/Yata Misaki,K Project,Fantasy,,1217,M/M,Semi-Canon,No
2024,Courfeyrac/Jean Prouvaire,Les Misérables,Historical,,1216,M/M,No,No
2024,Lucius Malfoy/Harry Potter,Harry Potter,Fantasy,,1215,M/M,No,No
2024,Kurt Hummel/Noah Puckerman,Glee,Slice of Life,,1214,M/M,No,No
2024,"Bradley ""Rooster"" Bradshaw/Pete ""Maverick"" Mitchell",Top Gun,Thriller,,1213,M/M,No,No
2024,Angel/Spike,Buffy the Vampire Slayer,Fantasy,,1212,M/M,No,No
2024,"Elias Bouchard/Jonathan ""Jon"" Sims",The Magnus Archives,Thriller,,1211,M/M,No,No
2024,Jouno Saigiku/Suehiro Tecchou,Bungou Stray Dogs,Fantasy,,1209,M/M,No,No
2024,Jack Frost/Pitch Black,Rise of the Guardians,Fantasy,,1208,M/M,No,No
2024,"Barnaby ""Bunny"" Brooks Jr./Kaburagi T. Kotetsu",Tiger & Bunny,Superhero,,1207,M/M,Yes,No
2024,Chris Pine/Zachary Quinto,Star Trek RPF,Science Fiction,,1207,M/M,No,No
2024,Bakugou Masaru/Bakugou Mitsuki,My Hero Academia,Superhero,,1199,M/M,No,No
2024,Virgil Sanders/Janus Sanders,Sanders Sides,Slice of Life,,1198,M/M,No,No
2024,Aomine Daiki/Kuroko Tetsuya,Kuroko's Basketball,Sports,,1198,M/M,No,No
2024,Erestor/Glorfindel,Lord of the Rings,Fantasy,Tolkien,1197,M/M,No,No
2024,Ramsay Bolton/Theon Greyjoy,Game of Thrones,Fantasy,Game of Thrones,1197,M/M,No,No
2024,Newt Scamander/Theseus Scamander,Harry Potter,Fantasy,,1195,M/M,No,No
2024,Tachibana Makoto/Yamazaki Sousuke,Free!,Sports,,1194,M/M,No,No
2024,Bellamy Blake/John Murphy,The 100,Science Fiction,,1192,M/M,No,No
2024,Liǔ Qīnggē/Shěn Jiǔ,The Scum Villain's Self-Saving System,Romance,,1192,M/M,No,No
2024,Zevran Arainai/Male Warden,Dragon Age,Video Game,Dragon Age,1192,M/M,Semi-Canon,No
2024,Genji Shimada/Tekhartha Zenyatta,Overwatch,Video Game,,1191,M/M,No,No
2024,Team Teerayu Siriyothin/Win Phawin Wanichakarnjonkul,Between Us,Romance,,1191,M/M,Yes,No
2024,Renly Baratheon/Loras Tyrell,Game of Thrones,Fantasy,Game of Thrones,1190,M/M,Yes,No
2024,Dorian Pavus/Cullen Rutherford,Dragon Age,Video Game,Dragon Age,1186,M/M,No,No
2024,Ethan/Danny Māhealani,Teen Wolf,Fantasy,,1186,M/M,Yes,No
2024,Adachi Kiyoshi/Kurosawa Yuichi,Cherry Magic,Romance,,1184,M/M,No,No
2024,Kanda Yuu/Allen Walker,D.Gray-man,Fantasy,,1184,M/M,No,No
2024,Minamoto Kou/Mitsuba Sousuke,Toilet-bound Hanako-kun,Fantasy,,1184,M/M,No,No
2024,Kamukura Izuru/Komaeda Nagito,Danganronpa,Video Game,Danganronpa,1183,M/M,Semi-Canon,No
2024,Angel Devil/Hayakawa Aki,Chainsaw Man,Fantasy,,1181,M/M,No,No
2024,Inupi/Koko,Tokyo Revengers,Science Fiction,,1179,M/M,Yes,No
2024,Sollux Captor/Karkat Vantas,Homestuck,Science Fiction,,1179,M/M,No,No
2024,Aymeric de Borel/Estinien Wyrmblood,Final Fantasy XIV,Video Game,Final Fantasy,1178,M/M,No,No
2024,"Reginald Jeeves/Bertram ""Bertie"" Wooster",Jeeves & Wooster,Slice of Life,,1176,M/M,No,No
2024,Adrien Agreste/Luka Couffaine,Miraculous Ladybug,Superhero,Miraculous Ladybug,1175,M/M,No,No
2024,Caelus/Dan Heng,Honkai: Star Rail,Video Game,,1175,M/M,No,No
2024,Pavel Chekov/Hikaru Sulu,Star Trek,Science Fiction,Star Trek,1175,M/M,No,No
2024,"Murdoc Niccals/Stuart ""2D"" Pot",Gorillaz,Western Artist,,1172,M/M,No,No
2024,Fukuzawa Yukichi/Mori Ougai,Bungou Stray Dogs,Fantasy,,1171,M/M,No,No
2024,Kaminari Denki/Midoriya Izuku,My Hero Academia,Superhero,,1171,M/M,No,No
2024,Gwaine/Percival,Merlin,Fantasy,,1169,M/M,No,No
2024,Dorian Pavus/Male Trevelyan,Dragon Age,Video Game,Dragon Age,1167,M/M,Yes,No
2024,Kita Shinsuke/Miya Atsumu,Haikyuu!!,Sports,,1167,M/M,No,No
2024,Abarai Renji/Kuchiki Byakuya,Bleach,Fantasy,,1166,M/M,No,No
2024,Jake Dillinger/Rich Goranski,Be More Chill,Slice of Life,,1164,M/M,No,No
2024,Paul Matthews/Emma Perkins,Hatchetfield Universe,Thriller,,1161,M/M,No,No
2024,Noé Archiviste/Vanitas,The Case Study of Vanitas,Fantasy,,1160,M/M,No,No
2024,Breakdown/Knock Out,Transformers,Science Fiction,,1159,M/M,Yes,No
2024,Aonung/Neteyam te Suli Tsyeyk'itan,Avatar,Fantasy,,1157,M/M,No,No
2024,Monoma Neito/Shinsou Hitoshi,My Hero Academia,Superhero,,1154,M/M,No,No
2024,Dwalin/Ori,The Hobbit,Fantasy,Tolkien,1147,M/M,No,No
2024,BruNoBuccellati/GiorNoGiovanna,JoJo's Bizarre Adventure,Fantasy,,1139,M/M,No,No
2024,Din Djarin/Cobb Vanth,Star Wars,Science Fiction,Star Wars,1139,M/M,No,No
2024,Moomintroll/Snufkin,Moomin,Fantasy,,1139,M/M,Semi-Canon,No
2024,Rick Grimes/Negan Smith,The Walking Dead,Science Fiction,,1136,M/M,No,No
2024,"James ""Bucky"" Barnes/Peter Parker",Marvel Cinematic Universe,Superhero,Marvel,1134,M/M,No,No
2024,Bernard Dowd/Tim Drake,DC Comics,Superhero,DC Comics,1132,M/M,Yes,No
2024,Jeremy Knox/Jean Moreau,The Foxhole Court,Sports,,1132,M/M,Yes,No
2024,Lando Norris/Oscar Piastri,Formula 1 RPF,Sports RPF,,1132,M/M,No,No
2024,Bowser/Luigi,Nintendo,Video Game,,1131,M/M,No,No
2024,Oliver Hampton/Connor Walsh,How to Get Away with Murder,Crime,,1131,M/M,Yes,No
2024,Jango Fett/Obi-Wan Kenobi,Star Wars,Science Fiction,Star Wars,1129,M/M,No,No
2024,King Wu of Zhou/Yin Jiao,Creation of the Gods I,Historical,,1129,M/M,No,No
2024,Cole Cassidy/Gabriel Reyes,Overwatch,Video Game,,1126,M/M,No,No
2024,John Marston/Arthur Morgan,Red Dead Redemption,Video Game,,1126,M/M,No,No
2024,Leonardo/Raphael,TMNT,Superhero,,1121,M/M,No,No
2024,Apollo/Percy Jackson,Percy Jackson and the Olympians,Fantasy,,1114,M/M,No,No
2024,Kurapika/Chrollo Lucifer,Hunter X Hunter,Fantasy,,1112,M/M,No,No
2024,Ennoshita Chikara/Tanaka Ryuunosuke,Haikyuu!!,Sports,,1111,M/M,No,No
2024,Leon S. Kennedy/Luis Serra,Resident Evil,Video Game,,1105,M/M,No,No
2024,Berlin/Palermo,Money Heist,Crime,,1104,M/M,Yes,No
2024,Kirishima Eijirou/Todoroki Shouto,My Hero Academia,Superhero,,1104,M/M,No,No
2024,Hugh Culber/Paul Stamets,Star Trek,Science Fiction,Star Trek,1103,M/M,Yes,No
2024,Draco Malfoy/Theodore Nott,Harry Potter,Fantasy,,1096,M/M,No,No
2024,Harry Hart/Merlin,Kingsman: The Secret Service,Crime,Kingsman,1096,M/M,No,No
2024,Higashikata Josuke/Kujo Jotaro,Jojo's Bizarre Adventure,Fantasy,,1095,M/M,No,No
2024,Aohitsugi Samatoki/Yamada Ichiro,Hypnosis Mic,Video Game,,1093,M/M,No,No
2024,E. Aster Bunnymund/Jack Frost,Rise of the Guardians,Fantasy,,1093,M/M,No,No
2024,Evan Hansen/Jared Kleinman,Dear Evan Hansen,Slice of Life,,1092,M/M,No,No
2024,Bennett/Razor,Genshin Impact,Video Game,,1090,M/M,No,No
2024,Il Dottore/Pantalone,Genshin Impact,Video Game,,1089,M/M,No,No
2024,Owen Carvour/Agent Curt Mega,Spies are Forever,Thriller,,1088,M/M,Yes,No
2024,Senju Tobirama/Uchiha Izuna,Naruto,Fantasy,,1087,M/M,No,No
2024,Poe Dameron/Armitage Hux,Star Wars,Science Fiction,Star Wars,1085,M/M,No,No
2024,Todd Brotzman/Dirk Gently,Dirk Gently's Holistic Detective Agency,Crime,,1085,M/M,No,No
2024,Bram Greenfeld/Simon Spier,Love Simon,Romance,,1083,M/M,Yes,No
2024,Aesop Carl/Joseph Desaulnier,Identity V,Video Game,,1082,M/M,No,No
2024,Iida Tenya/Midoriya Izuku,My Hero Academia,Superhero,,1082,M/M,No,No
2024,Momota Kaito/Saihara Shuichi,Danganronpa,Video Game,Danganronpa,1076,M/M,Semi-Canon,No
2024,Seo Moonjo/Yoon Jongwoo,Strangers from Hell,Thriller,,1076,M/M,No,No
2024,Jonathan Crane/Edward Nygma,Batman,Superhero,DC Comics,1074,M/M,No,No
2024,Vox Akuma/Ike Eveland,Nijisanji,Youtube RPF,,1072,M/M,No,No
2024,"Hanazawa Teruki/Kageyama ""Mob"" Shigeo",Mob Psycho 100,Fantasy,,1069,M/M,No,No
2024,Daryl Dixon/Jesus,The Walking Dead,Science Fiction,,1067,M/M,No,No
2024,"Carlos ""Cougar"" Alvarez/Jake Jensen",The Losers,Crime,,1065,M/M,No,No
2024,Mischa Bachinski/Noel Gruber,Ride the Cyclone,Fantasy,,1064,M/M,No,No
2024,Bojan Cvjetićanin/Jere Pöyhönen,European Music RPF,Western Artist,,1063,M/M,No,No
2024,Artemiy Burakh/Daniel Dankovskiy,Pathologic,Video Game,,1061,M/M,No,No
2024,Akaashi Keiji/Miya Osamu,Haikyuu!!,Sports,,1060,M/M,No,No
2024,Cronus Ampora/Kankri Vantas,Homestuck,Science Fiction,,1060,M/M,No,No
2024,Donatello/Leonardo,TMNT,Superhero,,1055,M/M,No,No
2024,Jonathan Samuel Kent/Damian Wayne,DC Comics,Superhero,DC Comics,1055,M/M,No,No
2024,Scout/Sniper,Team Fortress 2,Video Game,,1054,M/M,No,No
2024,Espresso Cookie/Madeleine Cookie,Cookie Run,Video Game,,1053,M/M,No,No
2024,Gene Hunt/Sam Tyler,Life on Mars,Crime,,1049,M/M,No,No
2024,Gladiolus Amicitia/Noctis Lucis Caelum,Final Fantasy XV,Video Game,Final Fantasy,1048,M/M,No,No
2024,Monkey D. Luffy/Sanji,One Piece,Fantasy,,1048,M/M,No,No
2024,Kel/Sunny,OMORI,Video Game,,1043,M/M,No,No
2024,Hunk/Lance,Voltron,Fantasy,Voltron,1041,M/M,No,No
2024,Cole/Kai,LEGO Ninjago,Fantasy,LEGO,1038,M/M,No,No
2024,Gokudera Hayato/Yamamoto Takeshi,Katekyou Hitman Reborn!,Fantasy,,1035,M/M,No,No
2024,Bill Denbrough/Mike Hanlon,IT,Thriller,,1032,M/M,No,No
2024,Soda Kazuichi/Tanaka Gundham,Danganronpa,Video Game,Danganronpa,1032,M/M,No,No
2024,Brad Colbert/Nate Fick,Generation Kill,Historical,,1030,M/M,No,No
2024,Jetfire/Starscream,Transformers,Science Fiction,,1030,M/M,No,No
2024,Kasamatsu Yukio/Kise Ryouta,Kuroko's Basketball,Sports,,1029,M/M,No,No
2024,Hiiragi Shinya/Ichinose Guren,Seraph of the End,Fantasy,,1028,M/M,No,No
2024,Himuro Tatsuya/Murasakibara Atsushi,Kuroko's Basketball,Sports,,1028,M/M,No,No
2024,Hashibira Inosuke/Kamado Tanjirou,Demon Slayer: Kimetsu NoYaiba,Fantasy,,1024,M/M,No,No
2024,Mohammed Abdul/Jean Pierre Polnareff,JoJo's Bizarre Adventure,Fantasy,,1024,M/M,No,No
2024,Rodolfo Parra/Alejandro Vargas,Call of Duty,Video Game,,1024,M/M,No,No
2024,Jiang Cheng/Lan Zhan,The Untamed,Thriller,,1023,M/M,No,No
2024,Arataki Itto/Gorou,Genshin Impact,Video Game,,1021,M/M,No,No
2024,Cho Hakkai/Sha Gojyo,Saiyuki,Fantasy,,1021,M/M,No,No
2024,Sabito/Tomioka Giyuu,Demon Slayer: Kimetsu NoYaiba,Fantasy,,1020,M/M,No,No
2024,Minho/Thomas,The Maze Runner Series,Science Fiction,,1019,M/M,No,No
2024,Bart Allen/Jaime Reyes,Young Justice,Superhero,,1016,M/M,No,No
2024,Itoshi Rin/Itoshi Sae,Blue Lock,Sports,,1016,M/M,No,No
2024,Diluc/Venti,Genshin Impact,Video Game,,1015,M/M,No,No
2024,Akutagawa Ryuunosuke/Dazai Osamu,Bungou Stray Dogs,Fantasy,,1014,M/M,No,No
2024,Sander Driesen/Robbe IJzermans,wtFOCK,Slice of Life,,1011,M/M,Yes,No
2024,Takeda Ittetsu/Ukai Keishin,Haikyuu!!,Sports,,1009,M/M,No,No
2024,Archie Andrews/Jughead Jones,Riverdale,Crime,,1006,M/M,No,No
2024,Nero/Vergil,Devil May Cry,Video Game,,1006,M/M,No,No
2024,Theodore Decker/Boris Pavlikovsky,The Goldfinch,Thriller,,1006,M/M,Semi-Canon,No
2024,Fushiguro Toji/Gojo Satoru,Jujutsu Kaisen,Fantasy,,1004,M/M,No,No
2024,Blaine Anderson/Sam Evans,Glee,Slice of Life,,1003,M/M,No,No
2024,Sniper/Spy,Team Fortress 2,Video Game,,1003,M/M,No,No
2024,Dave Lister/Arnold Rimmer,Red Dwarf,Science Fiction,,1002,M/M,No,No
2024,Trent Crimm/Ted Lasso,Ted Lasso,Sports,,1002,M/M,No,No
